[2026-08-13 17:56:26] [SPAMMY] execute query-server2> runQuery called with /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql
[2026-08-13 17:56:26] Calling plumbing command: codeql resolve library-path --additional-packs=/home/oleksii-shemshur/work/toolchains/tools/queries --query=/home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql --format=json
[2026-08-13 17:56:26] [DETAILS] resolve library-path> Resolving query at normalized path /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql.
[2026-08-13 17:56:26] [DETAILS] resolve library-path> Found enclosing pack 'flags/gcc-queries' at /home/oleksii-shemshur/work/toolchains/tools/queries.
[2026-08-13 17:56:26] [DETAILS] resolve library-path> Adding compilation cache at /home/oleksii-shemshur/.codeql/compile-cache.
[2026-08-13 17:56:26] [DETAILS] resolve library-path> QL pack dependencies for /home/oleksii-shemshur/work/toolchains/tools/queries found in cache.
[2026-08-13 17:56:26] [DETAILS] resolve library-path> Found dbscheme through QL packs: /home/oleksii-shemshur/.codeql/packages/codeql/cpp-all/12.0.1/semmlecode.cpp.dbscheme.
[2026-08-13 17:56:26] Plumbing command codeql resolve library-path completed:
                      {
                        "libraryPath" : [
                          "/home/oleksii-shemshur/work/toolchains/tools/queries",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/cpp-all/12.0.1",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/dataflow/2.1.10",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/controlflow/2.0.38",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/mad/1.0.54",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/quantum/0.0.32",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/rangeanalysis/1.0.54",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/ssa/2.0.30",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/tutorial/1.0.54",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/typeflow/1.0.54",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/typetracking/2.0.38",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/util/2.0.41",
                          "/home/oleksii-shemshur/.codeql/packages/codeql/xml/1.0.54"
                        ],
                        "dbscheme" : "/home/oleksii-shemshur/.codeql/packages/codeql/cpp-all/12.0.1/semmlecode.cpp.dbscheme",
                        "compilationCache" : [
                          "/home/oleksii-shemshur/.codeql/compile-cache"
                        ],
                        "relativeName" : "flags/gcc-queries/all_passes_gcc_working.ql",
                        "qlPackName" : "flags/gcc-queries"
                      }
[2026-08-13 17:56:26] [PROGRESS] execute query-server2> Compiling query plan for /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql.
[2026-08-13 17:56:26] [DETAILS] execute query-server2> Resolving imports for /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql.
[2026-08-13 17:56:27] Resolved file set for /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql hashes to 26d17310d92432c2c52b96a4a47ef2ce.
[2026-08-13 17:56:27] [DETAILS] execute query-server2> Checking QL for /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql.
[2026-08-13 17:56:27] Stale frontend caches are invalidated based on import graph reachability.
[2026-08-13 17:56:27] ExternalModuleBindingPass ...
[2026-08-13 17:56:28] ExternalModuleBindingPass time: 00:00.559
[2026-08-13 17:56:28] CollectInstantiationsPass ...
[2026-08-13 17:56:28] CollectInstantiationsPass time: 00:00.092
[2026-08-13 17:56:28] Ql checks ...
[2026-08-13 17:56:30] Ql checks time: 00:02.077
[2026-08-13 17:56:34] Compilation pipeline
[2026-08-13 17:56:35] Type Inference ...
[2026-08-13 17:56:35] CSV_TYPE_HIERARCHY: Best number of iterations,Maximum number of runs,Number of BDD variables,Size of BDD for typefacts
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getADeclarationEntryBase/0#dc3623a8/2@26b5d1fq with 14898 rows and digest 297299f14vuk4768i9d1b584r24.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate project#UserType::UserType.getADeclarationEntryBase/0#dispred#d07c0e9a/1@440e7dcu
[2026-08-13 17:56:41] (2s)  >>> Created relation project#UserType::UserType.getADeclarationEntryBase/0#dispred#d07c0e9a/1@440e7dcu with 13472 rows and digest 75a5314gb4osuk782ntug8klfbd.
[2026-08-13 17:56:41] (2s)  >>> Created relation template_template_instantiation/2@6cdf0180 with 1 rows and digest a8c4608bdh18tdc4ckf0ctj4koc.
[2026-08-13 17:56:41] (2s)  >>> Created relation class_instantiation/2@4f9111rl with 6193 rows and digest 792f44bie0iejf7p5j9pt9i0h08.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Class::Class.isConstructedFrom/1#dispred#390e01c8#bf/2@775e5382
[2026-08-13 17:56:41] (2s)  >>> Created relation Class::Class.isConstructedFrom/1#dispred#390e01c8#bf/2@775e5382 with 5893 rows and digest 14b66620gehpo7ojb4gcmoqjfh5.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Class::Class.isConstructedFrom/1#dispred#390e01c8#bf_10#join_rhs/2@9a26c75u
[2026-08-13 17:56:41] (2s)  >>> Created relation Class::Class.isConstructedFrom/1#dispred#390e01c8#bf_10#join_rhs/2@9a26c75u with 5893 rows and digest 0a3916alhkon54rol81bv5qaue6.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getADeclarationEntry/0#cea44e2f#bb/2@i1#6d1bdw2s (iteration 1)
[2026-08-13 17:56:41] (2s) 			 - UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_delta has 14898 rows (order for disjuncts: delta=<standard>).
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getADeclarationEntry/0#cea44e2f#bb/2@i2#6d1bdw2s (iteration 2)
[2026-08-13 17:56:41] (2s) 			 - UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_delta has 6775 rows (order for disjuncts: delta=<standard>).
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getADeclarationEntry/0#cea44e2f#bb/2@i3#6d1bdw2s (iteration 3)
[2026-08-13 17:56:41] (2s) Empty delta for UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_delta (order for disjuncts: delta=<standard>).
[2026-08-13 17:56:41] (2s) Accumulating deltas
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getADeclarationEntry/0#cea44e2f#bb/2@6d1bdw2s with 21673 rows and digest c4b669sulqle05hljpkbprfoq40.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_10#join_rhs/2@2800861m
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_10#join_rhs/2@2800861m with 21673 rows and digest bf10d7j0s7r10n9ojii04m4b5da.
[2026-08-13 17:56:41] (2s)  >>> Created relation type_def/1@9304a93d with 9505 rows and digest b50a356hffn4e29h4h60vpq7r71.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getDefinition/0#dispred#37e32cce#bf/2@791401hp
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getDefinition/0#dispred#37e32cce#bf/2@791401hp with 14419 rows and digest 078c275kmdi4or6g5fpet39b7jf.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Class::ProxyClass#4049630c/1@8aeab8l2
[2026-08-13 17:56:41] (2s)  >>> Created relation Class::ProxyClass#4049630c/1@8aeab8l2 with 171 rows and digest b6cb57shmgs207jkerr40a3lr26.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate project#UserType::UserType.getDefinition/0#dispred#37e32cce#bf/1@d2f06frv
[2026-08-13 17:56:41] (2s)  >>> Created relation project#UserType::UserType.getDefinition/0#dispred#37e32cce#bf/1@d2f06frv with 14249 rows and digest 14cba9rtrk14plpkmrfgd75etk9.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Declaration::Declaration.hasDefinition/0#dispred#b576e37a#b/1@0ea53fck
[2026-08-13 17:56:41] (2s)  >>> Created relation Declaration::Declaration.hasDefinition/0#dispred#b576e37a#b/1@0ea53fck with 266 rows and digest 4067cd1kaskab46as8n7t2d6dp2.
[2026-08-13 17:56:41] (2s)  >>> Created relation is_proxy_class_for/2@cf6591c9 with 171 rows and digest e2eb7fa4bv5nju5cqtgvl5un1l6.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate #usertypesMerge_20#join_rhs/2@7a31e969
[2026-08-13 17:56:41] (2s)  >>> Created relation #usertypesMerge_20#join_rhs/2@7a31e969 with 24895 rows and digest 8db0dcj8qc4jjo2lm1gk5ub01h1.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate TemplateParameter::TypeTemplateParameter#de0ff55d/1@35865381
[2026-08-13 17:56:41] (2s)  >>> Created relation TemplateParameter::TypeTemplateParameter#de0ff55d/1@35865381 with 4322 rows and digest efd85df1l02amsa1lro048m14g2.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Class::ProxyClass.getTemplateParameter/0#dispred#cbd49674/2@7283a00q
[2026-08-13 17:56:41] (2s)  >>> Created relation Class::ProxyClass.getTemplateParameter/0#dispred#cbd49674/2@7283a00q with 157 rows and digest d68c1c8p4hpcl0a7a3lrmfqctn6.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate m#UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf/1@555e44bs
[2026-08-13 17:56:41] (2s)  >>> Created relation m#UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf/1@555e44bs with 266 rows and digest 4067cd1kaskab46as8n7t2d6dp2.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf/2@a0f4f8rb
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf/2@a0f4f8rb with 266 rows and digest a71a2bkaidd2m95tgvbdv7liq13.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate UserType::UserType.getLocation/0#a323d74c#bf/2@2061cfv7
[2026-08-13 17:56:41] (2s)  >>> Created relation UserType::UserType.getLocation/0#a323d74c#bf/2@2061cfv7 with 266 rows and digest a71a2bkaidd2m95tgvbdv7liq13.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate #usertypesMerge_120#join_rhs/3@6bab4bav
[2026-08-13 17:56:41] (2s)  >>> Created relation #usertypesMerge_120#join_rhs/3@6bab4bav with 24895 rows and digest 33e9adlphnq21sf308jfr96o0m9.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate TemplateParameter::AutoType#c8e1eda4/1@faef8eqi
[2026-08-13 17:56:41] (2s)  >>> Created relation TemplateParameter::AutoType#c8e1eda4/1@faef8eqi with 1 rows and digest 0aebcet130964cqk23eutatakee.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Element::Element.getLocation/0#dispred#6c3f5b09#bf/2@7fbbd9tj
[2026-08-13 17:56:41] (2s)  >>> Created relation Element::Element.getLocation/0#dispred#6c3f5b09#bf/2@7fbbd9tj with 266 rows and digest a71a2bkaidd2m95tgvbdv7liq13.
[2026-08-13 17:56:41] (2s) Starting to evaluate predicate Location::Location.getStartLine/0#d54f9e6c/2@53e8a5qa
[2026-08-13 17:56:41] (3s) Pausing evaluation to evict 31.06MiB ARRAYS at sequence stamp o+23533
[2026-08-13 17:56:41] (3s) Unpausing evaluation: 47.89MiB forgotten: 47.89MiB UNREACHABLE (27 items up to o+23318)
[2026-08-13 17:56:41] (3s)  >>> Created relation Location::Location.getStartLine/0#d54f9e6c/2@53e8a5qa with 7867442 rows and digest cfc293kbgn0ok8ktoru2s2jro8d.
[2026-08-13 17:56:41] (3s) Starting to evaluate predicate #select#query/3@6731d89b
[2026-08-13 17:56:41] (3s)  >>> Created relation #select#query/3@6731d89b with 266 rows and digest 197710564paa2mtcr2ur7rq9qs2.
[2026-08-13 17:56:41] (3s) Query done
[2026-08-13 17:56:41] (3s) Pausing evaluation to sync to disk at sequence stamp o+23651
[2026-08-13 17:56:41] (3s) Unpausing evaluation
[2026-08-13 17:56:41] Evaluation of /home/oleksii-shemshur/work/toolchains/tools/queries/all_passes_gcc_working.ql produced BQRS results.
 --- Evaluator Log Summary --- 
Completed evaluation of query all_passes_gcc_working.ql.
Most expensive predicates for stage 0 of completed query all_passes_gcc_working.ql:
        time | predicate
        -----|----------
         2ms | #usertypesMerge_20#join_rhs@7a31e969

Most expensive predicates for stage 3 of completed query all_passes_gcc_working.ql:
        time | evals |  max @ iter | predicate
        -----|-------|-------------|----------
        2.3s |       |             | #locations_defaultMerge_23450#join_rhs@99f7bc3i
        73ms |       |             | Location::Location.getStartLine/0#d54f9e6c@53e8a5qa
        59ms |       |             | _NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a_Type::Type.getName/0#dispred#77a04__#shared@0639964e
        39ms |     6 | 21ms @ 1    | Type::Type.getUnderlyingType/0#dispred#bd141f6a@4eafcwca
        26ms |       |             | UserType::UserType#21e9e463@a3a094rk
        11ms |       |             | TypedefType::TypedefType.getBaseType/0#dispred#671605ef@4eb41ctn
         7ms |       |             | UserType::UserType.getADeclarationEntryBase/0#dc3623a8@26b5d1fq
         6ms |       |             | Type::Type_not_Type::Decltype_Type::IntrinsicTransformedType_TypedefType::TypedefType_Type::TypeofType#704e70f2@7e1c1d5m
         5ms |     2 |  4ms @ 2    | UserType::UserType.getADeclarationEntry/0#cea44e2f#bb@6d1bdw2s
         5ms |       |             | Type::Type.getName/0#dispred#77a04a0a_10#join_rhs@7e32e9hm
         5ms |       |             | UserType::UserType.getName/0#dispred#68e0aaf0@c6c4e3bl
         4ms |       |             | #Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sourceBound#3@176b0apr
         4ms |       |             | NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a_10#join_rhs@fe138480
         4ms |       |             | UserType::UserType.getLocation/0#a323d74c#bf@2061cfv7
         3ms |       |             | TypedefType::TypedefType#64088755@941df5v8
         3ms |       |             | Type::TypeofType.getBaseType/0#dispred#0d5513d4@d3954e07
         3ms |       |             | UserType::UserType.getName/0#dispred#68e0aaf0_10#join_rhs@ae18cbal
         3ms |       |             | all_passes_gcc_working::GccPassClass#52fccc07@4d6a54pn
         3ms |       |             | Class::Class#9afdbffd@65d7f1bo
         3ms |       |             | Class::Class.isConstructedFrom/1#dispred#390e01c8#bf@775e5382
         3ms |       |             | UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_10#join_rhs@2800861m
         3ms |       |             | Element::Element.getLocation/0#dispred#6c3f5b09#bf@7fbbd9tj
         2ms |       |             | Class::Class.getABaseClass/0#dispred#e9ba966b@81b8f2eh
         2ms |       |             | doublyBoundedFastTC:Class::Class.getABaseClass/0#dispred#e9ba966b:_#Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sourceBound#3__NameQualifiers::NameQualifyingEle__#higher_order_body:#Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sinkBound#3@7e9659f7
         2ms |       |             | #type_declsMerge_10#join_rhs@9fdcfaca
         2ms |       |             | Type::Type.getName/0#dispred#77a04a0a@a8e234eu
         2ms |       |             | Class::ClassDerivation.getBaseType/0#dispred#36ad7f0f@3358a47h
         2ms |       |             | #usertypesMerge_02#join_rhs@f614acb9
         2ms |       |             | #usertypesMerge_20#join_rhs@7a31e969
         2ms |       |             | #usertypesMerge_120#join_rhs@6bab4bav
         1ms |       |             | NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a@7f7036l4
         1ms |       |             | #select#query@6731d89b
         1ms |       |             | #Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sinkBound#3@1726ec70
         1ms |       |             | project##decltypesMerge#2@7d4bd1qf
         1ms |       |             | UserType::UserType.getDefinition/0#dispred#37e32cce#bf@791401hp
         1ms |       |             | UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf@a0f4f8rb
         1ms |       |             | TypedefType::TypedefType.getBaseType/0#dispred#671605ef_10#join_rhs@ab26a5fg
         1ms |       |             | Type::Decltype.getBaseType/0#dispred#f3b613af_10#join_rhs@cbab4fap
         1ms |       |             | project##decltypesMerge#3@c572c0n2
         0ms |       |             | Declaration::Declaration.hasDefinition/0#dispred#b576e37a#b@0ea53fck
         0ms |       |             | TemplateParameter::TypeTemplateParameter#de0ff55d@35865381
         0ms |       |             | TemplateParameter::AutoType#c8e1eda4@faef8eqi
         0ms |       |             | Type::Decltype.getBaseType/0#dispred#f3b613af@9a977225
         0ms |       |             | Type::TypeofType.getBaseType/0#dispred#0d5513d4_10#join_rhs@9b6d11iu
         0ms |       |             | all_passes_gcc_working::GccPassClass.getPassKey/0#dispred#19973e41@e52483rt
         0ms |       |             | project#all_passes_gcc_working::GccPassClass.getPassKey/0#dispred#19973e41@a621cejb
         0ms |       |             | project#UserType::UserType.getADeclarationEntryBase/0#dispred#d07c0e9a@440e7dcu
         0ms |       |             | project#UserType::UserType.getDefinition/0#dispred#37e32cce#bf@d2f06frv
         0ms |       |             | m#UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf@555e44bs
         0ms |       |             | project##decltypesMerge@7915a3vs

Most expensive predicates for completed query all_passes_gcc_working.ql:
        time | evals |  max @ iter | predicate
        -----|-------|-------------|----------
        2.3s |       |             | #locations_defaultMerge_23450#join_rhs@99f7bc3i
        73ms |       |             | Location::Location.getStartLine/0#d54f9e6c@53e8a5qa
        59ms |       |             | _NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a_Type::Type.getName/0#dispred#77a04__#shared@0639964e
        39ms |     6 | 21ms @ 1    | Type::Type.getUnderlyingType/0#dispred#bd141f6a@4eafcwca
        26ms |       |             | UserType::UserType#21e9e463@a3a094rk
        11ms |       |             | TypedefType::TypedefType.getBaseType/0#dispred#671605ef@4eb41ctn
         7ms |       |             | UserType::UserType.getADeclarationEntryBase/0#dc3623a8@26b5d1fq
         6ms |       |             | Type::Type_not_Type::Decltype_Type::IntrinsicTransformedType_TypedefType::TypedefType_Type::TypeofType#704e70f2@7e1c1d5m
         5ms |     2 |  4ms @ 2    | UserType::UserType.getADeclarationEntry/0#cea44e2f#bb@6d1bdw2s
         5ms |       |             | Type::Type.getName/0#dispred#77a04a0a_10#join_rhs@7e32e9hm
         5ms |       |             | UserType::UserType.getName/0#dispred#68e0aaf0@c6c4e3bl
         4ms |       |             | #Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sourceBound#3@176b0apr
         4ms |       |             | NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a_10#join_rhs@fe138480
         4ms |       |             | UserType::UserType.getLocation/0#a323d74c#bf@2061cfv7
         3ms |       |             | TypedefType::TypedefType#64088755@941df5v8
         3ms |       |             | Type::TypeofType.getBaseType/0#dispred#0d5513d4@d3954e07
         3ms |       |             | UserType::UserType.getName/0#dispred#68e0aaf0_10#join_rhs@ae18cbal
         3ms |       |             | all_passes_gcc_working::GccPassClass#52fccc07@4d6a54pn
         3ms |       |             | Class::Class#9afdbffd@65d7f1bo
         3ms |       |             | Class::Class.isConstructedFrom/1#dispred#390e01c8#bf@775e5382
         3ms |       |             | UserType::UserType.getADeclarationEntry/0#cea44e2f#bb_10#join_rhs@2800861m
         3ms |       |             | Element::Element.getLocation/0#dispred#6c3f5b09#bf@7fbbd9tj
         2ms |       |             | Class::Class.getABaseClass/0#dispred#e9ba966b@81b8f2eh
         2ms |       |             | doublyBoundedFastTC:Class::Class.getABaseClass/0#dispred#e9ba966b:_#Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sourceBound#3__NameQualifiers::NameQualifyingEle__#higher_order_body:#Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sinkBound#3@7e9659f7
         2ms |       |             | #type_declsMerge_10#join_rhs@9fdcfaca
         2ms |       |             | Type::Type.getName/0#dispred#77a04a0a@a8e234eu
         2ms |       |             | Class::ClassDerivation.getBaseType/0#dispred#36ad7f0f@3358a47h
         2ms |       |             | #usertypesMerge_02#join_rhs@f614acb9
         2ms |       |             | #usertypesMerge_20#join_rhs@7a31e969
         2ms |       |             | #usertypesMerge_120#join_rhs@6bab4bav
         1ms |       |             | NameQualifiers::NameQualifyingElement.getName/0#dispred#6b6b1f7a@7f7036l4
         1ms |       |             | #select#query@6731d89b
         1ms |       |             | #Class::Class.getABaseClass/0#dispred#e9ba966bPlus#sinkBound#3@1726ec70
         1ms |       |             | project##decltypesMerge#2@7d4bd1qf
         1ms |       |             | UserType::UserType.getDefinition/0#dispred#37e32cce#bf@791401hp
         1ms |       |             | UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf@a0f4f8rb
         1ms |       |             | TypedefType::TypedefType.getBaseType/0#dispred#671605ef_10#join_rhs@ab26a5fg
         1ms |       |             | Type::Decltype.getBaseType/0#dispred#f3b613af_10#join_rhs@cbab4fap
         1ms |       |             | project##decltypesMerge#3@c572c0n2
         0ms |       |             | Declaration::Declaration.hasDefinition/0#dispred#b576e37a#b@0ea53fck
         0ms |       |             | TemplateParameter::TypeTemplateParameter#de0ff55d@35865381
         0ms |       |             | TemplateParameter::AutoType#c8e1eda4@faef8eqi
         0ms |       |             | Type::Decltype.getBaseType/0#dispred#f3b613af@9a977225
         0ms |       |             | Type::TypeofType.getBaseType/0#dispred#0d5513d4_10#join_rhs@9b6d11iu
         0ms |       |             | all_passes_gcc_working::GccPassClass.getPassKey/0#dispred#19973e41@e52483rt
         0ms |       |             | project#all_passes_gcc_working::GccPassClass.getPassKey/0#dispred#19973e41@a621cejb
         0ms |       |             | project#UserType::UserType.getADeclarationEntryBase/0#dispred#d07c0e9a@440e7dcu
         0ms |       |             | project#UserType::UserType.getDefinition/0#dispred#37e32cce#bf@d2f06frv
         0ms |       |             | m#UserType::UserType.getDefinitionLocation/0#dispred#ecc1d8ec#bf@555e44bs
         0ms |       |             | project##decltypesMerge@7915a3vs

[2026-08-13 17:56:41] Total evaluation times for this run:
        * Wall-clock duration of evaluation run: 3.1 seconds
        * Total time spent evaluating predicates: 2.6 seconds
